slot,scene,method,tier,role,retrieval_success,confirmation_failure,round,fixed_round1_anchor,eventual_selected_anchor,source_id,candidate_id,evaluation_index,relevance,viable,blocked,clipped,cells,zero_cells,one_vote_cells,missing_cells,missing_tickets,confirmed,within_remaining_vote_budget
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,821,candidate-000111,111,0.7085670595484856,False,True,False,106,12,41,53,65,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,778,candidate-000113,113,1.0,False,True,False,108,30,30,60,90,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,781,candidate-000114,114,0.2290393754754998,False,True,False,108,15,35,50,65,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,858,candidate-000118,118,1.0,False,True,False,108,37,38,75,112,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,777,candidate-000121,121,1.0,False,True,False,109,32,31,63,95,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,740,candidate-000123,123,1.0,False,True,False,102,12,23,35,47,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,857,candidate-000136,136,1.0,False,True,False,108,38,31,69,107,False,False
2,eval-hard-015,ours,hard,primary,True,False,3,False,False,817,candidate-000140,140,1.0,False,True,False,106,42,31,73,115,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,True,True,582,candidate-000000,0,1.0,True,False,False,104,13,91,104,117,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,542,candidate-000002,2,1.0,True,False,False,106,14,92,106,120,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,541,candidate-000008,8,1.0,True,False,False,106,12,94,106,118,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,501,candidate-000009,9,1.0,True,False,False,106,13,93,106,119,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,622,candidate-000010,10,1.0,False,True,False,107,12,95,107,119,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,500,candidate-000015,15,1.0,True,False,False,103,20,83,103,123,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,621,candidate-000021,21,1.0,False,True,False,106,13,93,106,119,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,743,candidate-000027,27,0.8681977720061935,False,True,False,108,9,99,108,117,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,540,candidate-000029,29,1.0,False,True,False,108,26,82,108,134,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,703,candidate-000032,32,1.0,False,True,False,108,8,100,108,116,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,702,candidate-000034,34,1.0,False,True,False,108,11,97,108,119,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,662,candidate-000044,44,1.0,False,True,False,103,10,93,103,113,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,783,candidate-000046,46,0.7085671957418009,False,True,False,108,9,99,108,117,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,661,candidate-000049,49,0.4549788153717751,False,True,False,108,17,91,108,125,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,820,candidate-000051,51,1.0,False,True,False,103,34,69,103,137,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,539,candidate-000053,53,1.0,False,True,False,107,35,72,107,142,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,701,candidate-000054,54,1.0,False,True,False,88,5,83,88,93,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,620,candidate-000055,55,1.0,False,True,False,106,24,82,106,130,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,780,candidate-000060,60,1.0,False,True,False,107,35,72,107,142,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,822,candidate-000066,66,0.708567193211084,False,True,False,108,12,96,108,120,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,779,candidate-000070,70,1.0,False,True,False,108,37,71,108,145,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,860,candidate-000073,73,1.0,False,True,False,105,37,68,105,142,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,579,candidate-000074,74,1.0,True,False,False,103,39,64,103,142,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,619,candidate-000078,78,1.0,False,True,False,106,38,68,106,144,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,782,candidate-000079,79,0.2290395142667787,False,True,False,106,12,94,106,118,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,700,candidate-000087,87,1.0,False,True,False,107,25,82,107,132,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,778,candidate-000095,95,1.0,False,True,False,96,41,55,96,137,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,859,candidate-000099,99,0.6488934571382678,False,True,False,108,46,62,108,154,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,781,candidate-000103,103,0.22903950407599805,False,True,False,106,20,86,106,126,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,821,candidate-000107,107,0.7085671938491824,False,True,False,104,19,85,104,123,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,740,candidate-000112,112,1.0,False,True,False,104,33,71,104,137,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,899,candidate-000121,121,1.0,False,True,False,101,51,50,101,152,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,777,candidate-000122,122,1.0,False,True,False,108,61,47,108,169,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,898,candidate-000128,128,1.0,False,True,False,96,51,45,96,147,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,858,candidate-000135,135,1.0,False,True,False,107,64,43,107,171,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,817,candidate-000136,136,1.0,False,True,False,106,62,44,106,168,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,1,False,False,857,candidate-000137,137,1.0,False,True,False,108,64,44,108,172,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,True,True,582,candidate-000000,0,1.0,True,False,False,104,0,13,13,13,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,542,candidate-000002,2,1.0,True,False,False,106,0,14,14,14,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,541,candidate-000008,8,1.0,True,False,False,106,0,12,12,12,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,501,candidate-000009,9,1.0,True,False,False,106,0,13,13,13,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,622,candidate-000010,10,1.0,False,True,False,107,0,13,13,13,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,500,candidate-000015,15,1.0,True,False,False,103,0,20,20,20,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,621,candidate-000021,21,1.0,False,True,False,106,0,17,17,17,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,743,candidate-000027,27,0.8681977720061935,False,True,False,108,0,14,14,14,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,540,candidate-000029,29,1.0,False,True,False,108,0,26,26,26,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,703,candidate-000032,32,1.0,False,True,False,108,0,13,13,13,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,702,candidate-000034,34,1.0,False,True,False,108,0,15,15,15,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,662,candidate-000044,44,1.0,False,True,False,103,0,14,14,14,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,783,candidate-000046,46,0.7085671957418009,False,True,False,108,0,14,14,14,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,661,candidate-000049,49,0.4549788153717751,False,True,False,108,0,21,21,21,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,820,candidate-000051,51,1.0,False,True,False,103,0,38,38,38,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,539,candidate-000053,53,1.0,False,True,False,107,0,35,35,35,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,701,candidate-000054,54,1.0,False,True,False,88,0,9,9,9,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,620,candidate-000055,55,1.0,False,True,False,106,0,28,28,28,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,780,candidate-000060,60,1.0,False,True,False,107,0,39,39,39,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,822,candidate-000066,66,0.708567193211084,False,True,False,108,0,16,16,16,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,779,candidate-000070,70,1.0,False,True,False,108,0,41,41,41,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,860,candidate-000073,73,1.0,False,True,False,105,0,41,41,41,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,579,candidate-000074,74,1.0,True,False,False,103,0,39,39,39,False,True
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,619,candidate-000078,78,1.0,False,True,False,106,0,38,38,38,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,782,candidate-000079,79,0.2290395142667787,False,True,False,106,0,16,16,16,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,700,candidate-000087,87,1.0,False,True,False,107,0,29,29,29,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,778,candidate-000095,95,1.0,False,True,False,96,0,44,44,44,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,859,candidate-000099,99,0.6488934571382678,False,True,False,108,0,50,50,50,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,781,candidate-000103,103,0.22903950407599805,False,True,False,106,0,24,24,24,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,821,candidate-000107,107,0.7085671938491824,False,True,False,104,0,23,23,23,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,740,candidate-000112,112,1.0,False,True,False,104,0,37,37,37,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,899,candidate-000121,121,1.0,False,True,False,101,0,54,54,54,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,777,candidate-000122,122,1.0,False,True,False,108,0,65,65,65,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,898,candidate-000128,128,1.0,False,True,False,96,0,54,54,54,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,858,candidate-000135,135,1.0,False,True,False,107,0,68,68,68,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,817,candidate-000136,136,1.0,False,True,False,106,0,66,66,66,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,2,False,False,857,candidate-000137,137,1.0,False,True,False,108,0,68,68,68,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,True,True,582,candidate-000000,0,1.0,True,False,False,104,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,542,candidate-000002,2,1.0,True,False,False,106,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,541,candidate-000008,8,1.0,True,False,False,106,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,501,candidate-000009,9,1.0,True,False,False,106,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,622,candidate-000010,10,1.0,False,True,False,107,0,1,1,1,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,500,candidate-000015,15,1.0,True,False,False,103,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,621,candidate-000021,21,1.0,False,True,False,106,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,743,candidate-000027,27,0.8681977720061935,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,540,candidate-000029,29,1.0,False,True,False,108,0,0,0,0,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,703,candidate-000032,32,1.0,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,702,candidate-000034,34,1.0,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,662,candidate-000044,44,1.0,False,True,False,103,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,783,candidate-000046,46,0.7085671957418009,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,661,candidate-000049,49,0.4549788153717751,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,820,candidate-000051,51,1.0,False,True,False,103,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,539,candidate-000053,53,1.0,False,True,False,107,0,0,0,0,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,701,candidate-000054,54,1.0,False,True,False,88,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,620,candidate-000055,55,1.0,False,True,False,106,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,780,candidate-000060,60,1.0,False,True,False,107,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,822,candidate-000066,66,0.708567193211084,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,779,candidate-000070,70,1.0,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,860,candidate-000073,73,1.0,False,True,False,105,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,579,candidate-000074,74,1.0,True,False,False,103,0,0,0,0,True,True
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,619,candidate-000078,78,1.0,False,True,False,106,0,0,0,0,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,782,candidate-000079,79,0.2290395142667787,False,True,False,106,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,700,candidate-000087,87,1.0,False,True,False,107,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,778,candidate-000095,95,1.0,False,True,False,96,0,2,2,2,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,859,candidate-000099,99,0.6488934571382678,False,True,False,108,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,781,candidate-000103,103,0.22903950407599805,False,True,False,106,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,821,candidate-000107,107,0.7085671938491824,False,True,False,104,0,3,3,3,False,False
3,eval-moderate-016,ours,moderate,primary,True,False,3,False,False,740,candidate-000112,112,1.0,False,True,False,104,0,3,3,3,False,False
